Experiment Results:
Epoch 902: Train Loss = 0.4264, Val Acc = 0.5478
Epoch 903: Train Loss = 0.2216, Val Acc = 0.7130
Epoch 904: Train Loss = 0.2309, Val Acc = 0.6957
Epoch 905: Train Loss = 0.2346, Val Acc = 0.7652
Epoch 906: Train Loss = 0.2253, Val Acc = 0.7826
Epoch 907: Train Loss = 0.2439, Val Acc = 0.7739
Epoch 908: Train Loss = 0.2235, Val Acc = 0.7652
Epoch 909: Train Loss = 0.2197, Val Acc = 0.7565
Epoch 910: Train Loss = 0.2216, Val Acc = 0.7565
Epoch 911: Train Loss = 0.2588, Val Acc = 0.8087
Epoch 912: Train Loss = 0.2570, Val Acc = 0.8087
Epoch 913: Train Loss = 0.2160, Val Acc = 0.7652
Epoch 914: Train Loss = 0.2197, Val Acc = 0.7652
Epoch 915: Train Loss = 0.2235, Val Acc = 0.7304
Epoch 916: Train Loss = 0.4451, Val Acc = 0.5043
Epoch 917: Train Loss = 0.2477, Val Acc = 0.6522
Epoch 918: Train Loss = 0.2309, Val Acc = 0.7565
Epoch 919: Train Loss = 0.2309, Val Acc = 0.7739
Epoch 920: Train Loss = 0.2197, Val Acc = 0.7478
Epoch 921: Train Loss = 0.3650, Val Acc = 0.6261
Epoch 922: Train Loss = 0.4302, Val Acc = 0.5739
Epoch 923: Train Loss = 0.2421, Val Acc = 0.7652
Epoch 924: Train Loss = 0.2291, Val Acc = 0.7304
Epoch 925: Train Loss = 0.2402, Val Acc = 0.7391
Epoch 926: Train Loss = 0.3650, Val Acc = 0.6174
Epoch 927: Train Loss = 0.2197, Val Acc = 0.7478
Epoch 928: Train Loss = 0.2216, Val Acc = 0.7652
Epoch 929: Train Loss = 0.2253, Val Acc = 0.7739
Epoch 930: Train Loss = 0.2160, Val Acc = 0.7652
Epoch 931: Train Loss = 0.2588, Val Acc = 0.7913
Epoch 932: Train Loss = 0.3240, Val Acc = 0.6087
Epoch 933: Train Loss = 0.3073, Val Acc = 0.5913
Epoch 934: Train Loss = 0.2514, Val Acc = 0.6435
Epoch 935: Train Loss = 0.2291, Val Acc = 0.7565
Epoch 936: Train Loss = 0.2514, Val Acc = 0.7826
Epoch 937: Train Loss = 0.2253, Val Acc = 0.7478
Epoch 938: Train Loss = 0.2328, Val Acc = 0.7478
Epoch 939: Train Loss = 0.2626, Val Acc = 0.6696
Epoch 940: Train Loss = 0.3426, Val Acc = 0.6174
Epoch 941: Train Loss = 0.2309, Val Acc = 0.7652
Epoch 942: Train Loss = 0.3408, Val Acc = 0.6087
Epoch 943: Train Loss = 0.2458, Val Acc = 0.7217
Epoch 944: Train Loss = 0.2346, Val Acc = 0.6870
Epoch 945: Train Loss = 0.2328, Val Acc = 0.7130
Epoch 946: Train Loss = 0.2458, Val Acc = 0.7739
Epoch 947: Train Loss = 0.2402, Val Acc = 0.7217
Epoch 948: Train Loss = 0.2291, Val Acc = 0.7739
Epoch 949: Train Loss = 0.2309, Val Acc = 0.7478
Epoch 950: Train Loss = 0.2402, Val Acc = 0.7130
Epoch 951: Train Loss = 0.2216, Val Acc = 0.7652
Epoch 952: Train Loss = 0.2309, Val Acc = 0.8000
Epoch 953: Train Loss = 0.2495, Val Acc = 0.6609
Epoch 954: Train Loss = 0.3687, Val Acc = 0.6000
Epoch 955: Train Loss = 0.2384, Val Acc = 0.7565
Epoch 956: Train Loss = 0.2551, Val Acc = 0.6261
Epoch 957: Train Loss = 0.2235, Val Acc = 0.7565
Epoch 958: Train Loss = 0.2253, Val Acc = 0.7652
Epoch 959: Train Loss = 0.2253, Val Acc = 0.7217
Epoch 960: Train Loss = 0.2272, Val Acc = 0.7043
Epoch 961: Train Loss = 0.2533, Val Acc = 0.6696
Epoch 962: Train Loss = 0.2253, Val Acc = 0.7739
Epoch 963: Train Loss = 0.2365, Val Acc = 0.7130
Epoch 964: Train Loss = 0.2533, Val Acc = 0.6783
Epoch 965: Train Loss = 0.2458, Val Acc = 0.8000
Epoch 966: Train Loss = 0.2123, Val Acc = 0.7739
Epoch 967: Train Loss = 0.2402, Val Acc = 0.6870
Epoch 968: Train Loss = 0.5419, Val Acc = 0.4087
Epoch 969: Train Loss = 0.2197, Val Acc = 0.7304
Epoch 970: Train Loss = 0.2216, Val Acc = 0.7478
Epoch 971: Train Loss = 0.2272, Val Acc = 0.7391
Epoch 972: Train Loss = 0.2533, Val Acc = 0.6609
Epoch 973: Train Loss = 0.4209, Val Acc = 0.5652
Epoch 974: Train Loss = 0.3184, Val Acc = 0.6000
Epoch 975: Train Loss = 0.2216, Val Acc = 0.7565
Epoch 976: Train Loss = 0.3743, Val Acc = 0.5739
Epoch 977: Train Loss = 0.3836, Val Acc = 0.5913
Epoch 978: Train Loss = 0.3333, Val Acc = 0.6087
Epoch 979: Train Loss = 0.2421, Val Acc = 0.6783
Epoch 980: Train Loss = 0.2551, Val Acc = 0.6783
Epoch 981: Train Loss = 0.2235, Val Acc = 0.7478
Epoch 982: Train Loss = 0.2384, Val Acc = 0.7739
Epoch 983: Train Loss = 0.2346, Val Acc = 0.7043
Epoch 984: Train Loss = 0.4097, Val Acc = 0.5913
Epoch 985: Train Loss = 0.2216, Val Acc = 0.7565
Epoch 986: Train Loss = 0.2346, Val Acc = 0.7565
Epoch 987: Train Loss = 0.2197, Val Acc = 0.7478
Epoch 988: Train Loss = 0.2197, Val Acc = 0.7478
Epoch 989: Train Loss = 0.2346, Val Acc = 0.6957
Epoch 990: Train Loss = 0.2291, Val Acc = 0.7130
Epoch 991: Train Loss = 0.2104, Val Acc = 0.7739
Epoch 992: Train Loss = 0.2179, Val Acc = 0.7652
Epoch 993: Train Loss = 0.2235, Val Acc = 0.7826
Epoch 994: Train Loss = 0.2179, Val Acc = 0.7391
Epoch 995: Train Loss = 0.2570, Val Acc = 0.6783
Epoch 996: Train Loss = 0.5196, Val Acc = 0.4435
Epoch 997: Train Loss = 0.2328, Val Acc = 0.7739
Epoch 998: Train Loss = 0.2384, Val Acc = 0.7217
Epoch 999: Train Loss = 0.2588, Val Acc = 0.6609
Epoch 1000: Train Loss = 0.2309, Val Acc = 0.7826
Test Accuracy: 0.7328

Feature Importance Results:
Glucose: 0.1034
BMI: 0.1034
BloodPressure: 0.0345
Pregnancies: 0.0172
DiabetesPedigreeFunction: 0.0086
SkinThickness: -0.0086
Insulin: -0.0086
Age: -0.0172
